"integral_char"
"Iteration" "cya etc.."
("Iteration" "cya" "cxa" "mz")
1022 -0.3253396643698533 0.03632595747050209 -0.05135379807264867
1023 -0.3248765235096401 0.03624878981723484 -0.05162464910854118
1024 -0.3243503094328746 0.03615615787028277 -0.05192752163430048
1025 -0.323840688915565 0.03606540073196167 -0.05222343584094078
1026 -0.3234107515361803 0.03598370428683045 -0.05247965202954074
1027 -0.3230722469734239 0.035910661311142 -0.05268934155999579
1028 -0.3228556756269095 0.03585351330922365 -0.0528405348317721
1029 -0.3227645608295651 0.03581411810338344 -0.05293488270635506
1030 -0.3227735103182767 0.03579148984455086 -0.0529895089144721
1031 -0.3228623748981905 0.03578228461098058 -0.0530147302282899
1032 -0.3230092609032812 0.035783997931886 -0.05301878607175047
1033 -0.3231886486926404 0.03579375420751109 -0.05300934526961854
1034 -0.3233867212632355 0.03580902623121529 -0.05298853345969578
1035 -0.323590002157248 0.03582777522342623 -0.05295727501937719
1036 -0.3237849551723156 0.03584800759525068 -0.05291742366931045
1037 -0.3239588645302553 0.03586823356072029 -0.05287107471297131
1038 -0.3241065488087943 0.03588719177714227 -0.05281946595654972
1039 -0.3242226279553463 0.03590387183645732 -0.05276554539857387
1040 -0.3243038406392621 0.03591747911616153 -0.05271301758964202
1041 -0.3243495156005286 0.03592729250543423 -0.05266599314594712
1042 -0.3243604111466584 0.03593304753723403 -0.05262833359162672
1043 -0.3243393493569944 0.03593462165556499 -0.05260302892489403
1044 -0.3242902943575369 0.03593216438957166 -0.05259168342891819
1045 -0.3242183414724117 0.03592610992258286 -0.05259429190073215
1046 -0.324129348957595 0.03591711838770243 -0.05260940571916608
1047 -0.3240295690838481 0.03590598825256978 -0.05263440772414019
1048 -0.3239243959848665 0.03589351005520624 -0.05266629814006456
1049 -0.3238202152025325 0.03588061185180053 -0.05270122563930164
1050 -0.3237215741567536 0.03586807620878025 -0.05273598899710261
1051 -0.3236310968261703 0.03585641144951569 -0.05276824382713703
1052 -0.3235516930757312 0.03584610678402723 -0.05279620352571943
1053 -0.3234844090889437 0.03583743174158316 -0.05281886400725265
1054 -0.3234291070790595 0.0358304171771293 -0.05283618551772951
1055 -0.3233849301438998 0.03582497854845551 -0.05284874551427056
1056 -0.3233508423863595 0.03582089033603124 -0.05285749509797209
1057 -0.3233255273384311 0.03581789637052689 -0.05286356766088587
1058 -0.3233074417484532 0.03581570030295152 -0.05286809626391337
1059 -0.3232934380212073 0.03581385301514925 -0.05287225662044574
1060 -0.3232870022548967 0.03581251625717983 -0.05287706030064462
1061 -0.3232880578171545 0.03581155807504137 -0.05288174159216449
1062 -0.323295150817312 0.03581106077346556 -0.05288572181498783
1063 -0.323306954079434 0.03581099156710991 -0.05288857119249567
1064 -0.3233217787778321 0.03581129138895606 -0.05288991312584704
1065 -0.3233433085140173 0.03581215888145414 -0.05288867990083078
1066 -0.3233650191200311 0.03581323100660708 -0.05288614888396138
1067 -0.3233847162223886 0.03581416397799527 -0.05288355468041592
1068 -0.3234011186000907 0.03581472092449425 -0.05288182763409286
1069 -0.3234137270015022 0.03581475210127191 -0.05288156416651968
1070 -0.3234233367828857 0.03581428369389929 -0.05288289896486283
1071 -0.323431316686922 0.03581345423723344 -0.05288550142938973
1072 -0.3234389893621359 0.03581246443436717 -0.05288889737234639
1073 -0.3234477084355568 0.03581149110003936 -0.05289248089591669
1074 -0.3234579026961555 0.03581068097958238 -0.05289579576646983
1075 -0.3234698462718404 0.03581013103597588 -0.05289843634584453
1076 -0.3234831959028037 0.0358098266404147 -0.05290027757039456
1077 -0.3234970316706413 0.03580968422410266 -0.05290136786172597
1078 -0.3235108049853384 0.03580966107944886 -0.05290185288001379
1079 -0.3235239914998214 0.035809702790688 -0.05290190424631327
1080 -0.3235362028067047 0.03580974690262806 -0.05290176168046849
1081 -0.3235473850471653 0.0358097812447906 -0.05290155764196285
1082 -0.323558873091744 0.03580989010348418 -0.05290114291920771
1083 -0.3235684179629387 0.03580992227060646 -0.05290078659608663
1084 -0.3235761409050307 0.03580988199148508 -0.05290043114556321
1085 -0.3235823688908789 0.03580976740422835 -0.05290012193639252
1086 -0.3235870668028252 0.03580957587430651 -0.05289996367570041
1087 -0.3235905342667615 0.03580929043657746 -0.05290003383649401
1088 -0.3235923915095626 0.03580891215670352 -0.05290032677512697
1089 -0.3235935421120304 0.03580855347485051 -0.05290065025415496
1090 -0.3235940650486372 0.0358081832757234 -0.05290092976664922
1091 -0.323593443222699 0.03580775672674259 -0.05290121595346076
1092 -0.3235915424952762 0.03580723834040496 -0.05290155858742124
1093 -0.3235885649024165 0.03580665599289177 -0.05290197727739268
1094 -0.3235847860787077 0.0358060338934045 -0.05290250053976519
1095 -0.3235802508716618 0.0358053678292803 -0.05290314351869666
1096 -0.3235750686970447 0.0358046594059019 -0.05290387962115049
1097 -0.3235695151103357 0.03580397053635957 -0.05290459681731003
1098 -0.3235639449518291 0.03580335576354177 -0.05290519273143569
1099 -0.3235581481072642 0.03580278415556691 -0.05290567107781194
1100 -0.3235519790476657 0.03580222786772456 -0.05290609026668257
1101 -0.3235454875146005 0.03580167241840158 -0.05290651243654259
1102 -0.323539178517314 0.0358011605359146 -0.05290693816749908
1103 -0.3235329840310492 0.03580067983690811 -0.05290734941020589
1104 -0.3235273199648252 0.03580027526826952 -0.05290767173936375
1105 -0.3235223132825112 0.03579995816069811 -0.05290783886145099
1106 -0.3235179015669061 0.03579971747174887 -0.05290783037828396
1107 -0.3235134816674617 0.0357994929458773 -0.05290775167797715
1108 -0.3235090390267427 0.03579926492404497 -0.05290765771575676
1109 -0.3235046095686261 0.03579901820444992 -0.05290763230766822
1110 -0.3235007983588634 0.03579879570401064 -0.05290762851246582
1111 -0.3234970257660142 0.03579857300048707 -0.05290771237720501
1112 -0.3234929352892748 0.03579831365384664 -0.05290790784883239
1113 -0.3234897084953808 0.03579809066268491 -0.05290808926292258
1114 -0.3234867730295081 0.03579788470497348 -0.0529082951978357
1115 -0.3234837767546253 0.03579766877760046 -0.05290855233645324
1116 -0.3234812270799358 0.03579746791927211 -0.05290882270160508
1117 -0.3234790294041756 0.0357972876037444 -0.05290910301526314
1118 -0.3234771563451621 0.03579712930429445 -0.05290937771695001
1119 -0.3234755481311086 0.03579699201834571 -0.05290961798495288
1120 -0.3234742714871012 0.0357968776197635 -0.05290983194152059
1121 -0.3234733116893811 0.03579678544245363 -0.05291002413575762
1122 -0.3234725600378595 0.03579670658402019 -0.05291020692400095
1123 -0.3234719815152 0.03579663515743142 -0.05291038890145442
1124 -0.3234715353581983 0.03579656805549702 -0.05291057161229886
1125 -0.323471224031652 0.03579650580325236 -0.05291075346939091
1126 -0.3234710427209266 0.03579644890159794 -0.052910933987009
1127 -0.3234709943322873 0.03579639814363107 -0.05291111153858365
1128 -0.323471081040776 0.0357963544170542 -0.05291128087484298
1129 -0.3234713015883466 0.03579631958057011 -0.05291143564197629
1130 -0.3234716477309801 0.03579629421428585 -0.05291157064012414
1131 -0.3234721011798052 0.03579627811170648 -0.0529116821186851
1132 -0.3234726397513312 0.03579627018716913 -0.0529117695159924
1133 -0.3234732407391683 0.03579626929381529 -0.05291183359280456
1134 -0.3234738808671353 0.03579627349392743 -0.0529118749166107
1135 -0.3234745315882257 0.03579627971542011 -0.05291190150255497
1136 -0.3234751698989085 0.03579628634685084 -0.05291191858246615
1137 -0.323475838325498 0.03579629941237679 -0.05291192163621437
1138 -0.3234764733404621 0.03579631324282652 -0.0529119116731423
1139 -0.3234771340285378 0.0357963337550656 -0.05291188101117533
1140 -0.3234777964104755 0.03579635910358177 -0.05291183222295773
1141 -0.3234784315139522 0.03579638685286566 -0.05291176888418257
1142 -0.3234790273978289 0.03579641471049985 -0.05291169584647007
1143 -0.3234795676602512 0.03579644115564563 -0.05291161747159693
1144 -0.3234800467087227 0.03579646455116219 -0.05291153949689852
1145 -0.32348046191088 0.03579648445663067 -0.05291146467387887
1146 -0.323480817847293 0.03579650107126461 -0.05291139416210584
1147 -0.3234811189074185 0.03579651491029413 -0.05291132698434453
1148 -0.3234813672909428 0.03579652638191269 -0.05291126241447341
1149 -0.3234815561536534 0.0357965344551328 -0.05291120450128822
1150 -0.3234816823594709 0.03579653890766687 -0.05291115000513098
1151 -0.3234817406542749 0.03579653828454664 -0.05291110457327929
1152 -0.3234817485116582 0.03579653415982122 -0.05291106561926477
1153 -0.3234817060885971 0.03579652610886842 -0.05291103559986758
1154 -0.3234816342106317 0.03579651633481333 -0.05291101143142932
1155 -0.323481543098161 0.03579650636995416 -0.05291099029630192
1156 -0.3234814364718269 0.03579649670244909 -0.05291097028745682
1157 -0.3234813137831613 0.03579648727726722 -0.05291095059790005
1158 -0.3234811721415404 0.03579647760420006 -0.05291093202731261
1159 -0.3234810206782665 0.03579646863680754 -0.05291091462599812
1160 -0.3234808503034587 0.03579645886591808 -0.05291090104032519
1161 -0.3234806765103095 0.03579644972037327 -0.05291089081646804
1162 -0.3234804900423729 0.03579643971706857 -0.05291088560253297
1163 -0.3234802953664802 0.03579642875879618 -0.05291088545343565
1164 -0.3234801141664858 0.0357964191523904 -0.05291088758052379
1165 -0.3234799494557712 0.03579641133527202 -0.05291088963740592
1166 -0.3234797792127408 0.03579640300382567 -0.05291089492570998
1167 -0.3234796076597684 0.03579639388761253 -0.0529109032266181
1168 -0.3234794380067081 0.03579638387250106 -0.05291091592052947
1169 -0.3234792725316394 0.03579637308282986 -0.05291093398915578
1170 -0.3234791160137045 0.03579636192061703 -0.05291095701715198
1171 -0.3234789734491191 0.03579635106442211 -0.05291098298134948
1172 -0.3234788484393608 0.0357963410921766 -0.05291100970738994
1173 -0.3234787417150363 0.035796332299826 -0.05291103560096447
1174 -0.3234786491564158 0.03579632427611001 -0.05291105973003332
1175 -0.3234785750052569 0.03579631738145468 -0.05291108307201092
1176 -0.3234785151967902 0.03579631136352658 -0.05291110607364972
1177 -0.3234784679215089 0.03579630608836601 -0.05291112868026466
1178 -0.3234784328180666 0.03579630147565407 -0.05291115078292807
1179 -0.3234784119709621 0.03579629771459282 -0.05291117111732696
1180 -0.3234784021366905 0.03579629454265669 -0.05291119085686419
1181 -0.3234784001402821 0.03579629178426537 -0.05291120991071216
1182 -0.3234784083784407 0.0357962897352496 -0.0529112275085367
1183 -0.3234784224117228 0.03579628801655881 -0.05291124420865392
1184 -0.323478442719432 0.03579628672350589 -0.05291125988157794
1185 -0.3234784668231018 0.03579628565109175 -0.0529112744118361
1186 -0.3234784931194303 0.03579628470410969 -0.05291128791234764
1187 -0.3234785197875743 0.03579628370457341 -0.05291130036492527
1188 -0.3234785480518497 0.03579628292257302 -0.05291131168040984
1189 -0.3234785762181583 0.03579628217829174 -0.05291132161873095
1190 -0.3234786064229538 0.0357962818002652 -0.05291132986163332
1191 -0.3234786355209175 0.03579628145874968 -0.05291133653093387
1192 -0.323478666843086 0.03579628160664027 -0.05291134114657954
1193 -0.3234786992328657 0.03579628219132186 -0.05291134384839803
1194 -0.3234787277437224 0.03579628275351575 -0.05291134518676338
1195 -0.3234787570751231 0.03579628367749337 -0.05291134436206811
1196 -0.3234787854992653 0.03579628490575843 -0.05291134166169391
1197 -0.3234788116177664 0.03579628630885762 -0.05291133739630247
1198 -0.3234788348013201 0.03579628777451498 -0.05291133183372818
1199 -0.3234788543300468 0.0357962892042568 -0.05291132533154673
1200 -0.323478869527327 0.03579629048284554 -0.05291131868870116
1201 -0.3221560521781756 0.03456064851996966 -0.05307759618896948
1202 -0.3181696213102275 0.03427948464152276 -0.05356639879557604
1203 -0.3115090430584613 0.03376865487126686 -0.05439687622668068
1204 -0.3046530473060704 0.03317083344688042 -0.05550325590570062
1205 -0.2997637178393418 0.03269727710958269 -0.05656392829479904
1206 -0.2956383546009341 0.03224900249995626 -0.0576306157564947
1207 -0.2925292929361256 0.03186831385036656 -0.05874811018813283
1208 -0.2908024596534469 0.03157406025534787 -0.05983954224294498
1209 -0.2908047524292094 0.03137564054390731 -0.06079431556519538
1210 -0.2923906946400902 0.03134219983934845 -0.06141513695204362
1211 -0.2942458899977711 0.03144052867391541 -0.06162138785687436
1212 -0.2965332865382062 0.03162693485944354 -0.06150779770587209
1213 -0.299266681325176 0.03188262044742561 -0.06107506098597847
1214 -0.302070679598393 0.03217088369720224 -0.06041069086960505
1215 -0.3045921100131659 0.03246613658376665 -0.05960714545419541
1216 -0.306718827021318 0.03275094895415424 -0.0587353083694778
1217 -0.308414339882138 0.03300306795745453 -0.05786659709195088
1218 -0.3096973853844273 0.0332181314442857 -0.05707956874382688
1219 -0.310571427283093 0.03338508139008573 -0.0564382084206997
1220 -0.3110587104070769 0.0334993136468679 -0.05599133503686659
1221 -0.3112412240611169 0.03355473310729103 -0.0557374204685161
1222 -0.3111991228587401 0.03355829717634755 -0.0556650959677976
1223 -0.3110039338713215 0.03352138974385597 -0.05575646042806193
1224 -0.3107225275306685 0.03345968479557727 -0.05596986782123121
1225 -0.3104591393842967 0.03338640495619342 -0.0562612033711834
1226 -0.3102478692954258 0.03331221243307125 -0.05658296985236473
1227 -0.3101047908967244 0.0332440666611301 -0.0568907316948899
1228 -0.3100930261678632 0.03319413052904588 -0.05713599513218859
1229 -0.3102051591019146 0.03316361402844129 -0.05730238032766036
1230 -0.3103726226407283 0.03314836126602759 -0.05738883997309765
1231 -0.3105795334713762 0.0331484048018274 -0.05739625930636196
1232 -0.310806570915438 0.03316104331589796 -0.05734240073311297
1233 -0.3110247382338269 0.03318188726710484 -0.05724707215431253
1234 -0.3112154378542145 0.03320648242439423 -0.05713220136469831
1235 -0.3113719299118996 0.03323128368741846 -0.05701815582301863
1236 -0.3114911822846622 0.03325331798621271 -0.05692231478910707
1237 -0.3115743640331053 0.03327039224059087 -0.05685606206358008
1238 -0.3116248214868576 0.03328163423813027 -0.05682325468108463
1239 -0.311650611487884 0.03328663251403598 -0.05682137409375478
1240 -0.3116564012656344 0.03328577066867307 -0.05684334224859762
1241 -0.3116483741829664 0.03328067418764973 -0.05687870176430237
1242 -0.3116334115546267 0.03327318270643149 -0.05691685028792328
1243 -0.3116141693282787 0.03326520396958487 -0.05694910633365647
1244 -0.3115914363605176 0.0332579586399102 -0.05697012022298703
1245 -0.3115646014228186 0.03325202533469072 -0.05697780302712206
1246 -0.3115319864084959 0.0332475313499323 -0.05697318650105555
1247 -0.3114911443235113 0.03324414687147478 -0.05695953085614207
1248 -0.3114432512139587 0.03324160778657517 -0.05694185807431863
1249 -0.311388524291941 0.03323928644870021 -0.05692517955686172
1250 -0.3113282650346763 0.03323659813065904 -0.05691385986928331
1251 -0.3112648373025366 0.03323313853037745 -0.05691083879204614
1252 -0.3111996554464843 0.03322841692139328 -0.0569176370053101
1253 -0.3111362675446052 0.03322274775468832 -0.05693300789264008
1254 -0.3110776543227877 0.03321649953409431 -0.0569546960943074
1255 -0.3110051385235971 0.03320708092980603 -0.0569873426539088
1256 -0.3109441621974043 0.03319782113876121 -0.05701903073282368
1257 -0.3109040421750975 0.03319059469643243 -0.05704265701469677
1258 -0.3108819673635679 0.0331859407970934 -0.05705719882818475
1259 -0.3108726218399898 0.03318347195525708 -0.05706384517577245
1260 -0.3108700400560274 0.03318262043015328 -0.0570644878223906
1261 -0.3108698586517954 0.0331827195158127 -0.0570616399197804
1262 -0.3108689273987413 0.03318316479217612 -0.0570575733914286
1263 -0.3108656541002716 0.03318348352615812 -0.05705426899590652
1264 -0.3108582897498987 0.03318323022521688 -0.05705335669566627
1265 -0.3108498828000174 0.03318225818822791 -0.05705536991735131
1266 -0.3108421615500027 0.03318072777843848 -0.05705987623323672
1267 -0.3108370489614338 0.03317901931538318 -0.05706556603164094
1268 -0.3108373032781917 0.03317746503480948 -0.05707071250027589
1269 -0.3108409273637124 0.03317625355875919 -0.05707503511218413
1270 -0.3108495357065051 0.0331756382407437 -0.0570774781786191
1271 -0.3108570251348488 0.0331751383349539 -0.05707959693272684
1272 -0.3108671790639707 0.03317488583292894 -0.05708083651500978
1273 -0.310876358587298 0.03317453480981085 -0.0570823782980028
1274 -0.31088428704654 0.03317401780154233 -0.05708446438957063
1275 -0.3108917687528912 0.03317335288627672 -0.05708710719635583
1276 -0.3108986342886951 0.03317243891989978 -0.0570901989223189
1277 -0.3109055105548757 0.03317146154572996 -0.05709352636948607
1278 -0.3109135659752836 0.03317069302712083 -0.05709661426030125
1279 -0.3109218265320862 0.03317004633390661 -0.0570995961548274
1280 -0.310931990456943 0.03316965270676225 -0.05710191508035594
1281 -0.3109432248332168 0.03316945343212178 -0.05710375599014624
1282 -0.3109530261331271 0.03316929595799586 -0.05710559207025341
1283 -0.3109635954127826 0.03316923370842589 -0.05710699067572593
1284 -0.310974251132881 0.03316921019484557 -0.05710816621481549
1285 -0.3109827300321145 0.03316912103432362 -0.05710944955845549
1286 -0.3109914580345259 0.03316910773990532 -0.05711052507146444
1287 -0.3110003702148683 0.03316920675736411 -0.05711119128416992
1288 -0.3110089850040426 0.03316943355468161 -0.05711124136221207
1289 -0.3110183012157535 0.03316986729705445 -0.05711026919923153
1290 -0.3110258682214733 0.03317035375940032 -0.05710857520879625
1291 -0.3110313430505997 0.03317076571429108 -0.05710661444852003
1292 -0.3110341089242215 0.03317091703224466 -0.05710523927171771
1293 -0.3110331522640714 0.03317056900558928 -0.05710501540089626
1294 -0.3110304034483035 0.03316990951794122 -0.05710576931409689
1295 -0.311027718727795 0.03316920015111189 -0.05710701986173692
1296 -0.3110261085106165 0.03316862170371279 -0.057108198995304
1297 -0.3110255526840455 0.03316821465613257 -0.05710890781867401
1298 -0.3110252939476283 0.03316793018517482 -0.05710905961548283
1299 -0.311024508928382 0.03316767702789963 -0.05710883828096601
1300 -0.3110226305723908 0.03316737895013382 -0.05710854304801915
1301 -0.3110196693293051 0.03316701036025986 -0.05710841861610699
1302 -0.3110159483019501 0.03316658846371627 -0.05710856694960369
1303 -0.3110119483863179 0.03316615676619126 -0.05710892771929547
1304 -0.3110080745719184 0.03316576017137821 -0.05710934359483554
1305 -0.3110044814353821 0.03316542354795295 -0.05710966885123651
1306 -0.3110011736795507 0.03316515182421199 -0.05710982569072519
1307 -0.3109978581994507 0.03316491177663927 -0.05710984339289921
1308 -0.3109945275260645 0.03316469680665173 -0.05710978947953618
1309 -0.3109909973089072 0.03316447274291461 -0.05710976101024225
1310 -0.3109875212700157 0.03316425999033915 -0.05710978787210253
1311 -0.3109842874506832 0.03316407301374852 -0.05710985026269915
1312 -0.3109810729462149 0.03316388248627071 -0.05710996871711405
1313 -0.3109782616809751 0.03316372004858693 -0.05711006545792569
1314 -0.310975538173354 0.03316356292654044 -0.0571101678250384
1315 -0.3109729426608885 0.03316340898105818 -0.05711027646544281
1316 -0.3109705156240046 0.0331632557359092 -0.05711041248664653
1317 -0.3109682432003251 0.03316310310577521 -0.05711059298198891
1318 -0.3109661708500277 0.03316295363611585 -0.05711081855663981
1319 -0.3109643324494388 0.03316281445879942 -0.0571110677913962
1320 -0.3109627624545603 0.03316268933934848 -0.05711132212113752
1321 -0.3109614648592343 0.03316258105484481 -0.05711156284793818
1322 -0.3109604129928086 0.03316248717277862 -0.05711177887880058
1323 -0.3109596341883922 0.03316241012794271 -0.05711198063779512
1324 -0.3109590729797927 0.03316234621461098 -0.05711217470272242
1325 -0.3109587268755733 0.03316229449144879 -0.05711235849289679
1326 -0.3109585993420785 0.03316225646718172 -0.05711253552296985
1327 -0.310958655150145 0.03316223114868862 -0.05711270254095506
1328 -0.3109588416621065 0.03316221372221964 -0.05711285514053311
1329 -0.3109591358088316 0.03316220280437789 -0.05711299588470688
1330 -0.3109595074249839 0.03316219540148659 -0.05711312622993663
1331 -0.3109599396635249 0.03316218947329042 -0.0571132548106197
1332 -0.3109604345036622 0.03316218505678156 -0.05711338481444923
1333 -0.3109609981126608 0.03316218354205236 -0.05711351403217685
1334 -0.310961620688504 0.03316218495259928 -0.05711363707666514
1335 -0.3109622767116972 0.03316218748403287 -0.05711375399995666
1336 -0.3109629946327631 0.0331621963370201 -0.05711385852044161
1337 -0.3109637658290003 0.03316221236524831 -0.05711394378186417
1338 -0.3109645128287039 0.03316222678043364 -0.05711401748012745
1339 -0.3109652736783123 0.03316224431424662 -0.05711407947281488
1340 -0.310965972538465 0.03316225743428314 -0.05711414246329573
1341 -0.310966682915876 0.03316227326384841 -0.05711419930299459
1342 -0.3109673245057865 0.03316228515725853 -0.05711426323779629
1343 -0.3109679930529696 0.03316230132953163 -0.05711431312584506
1344 -0.3109686761636039 0.03316232154267178 -0.0571143479864938
1345 -0.3109693500964167 0.03316234596746022 -0.05711436255977794
1346 -0.3109700048781254 0.03316237314736023 -0.05711435655531288
1347 -0.3109705496583676 0.03316239619525734 -0.05711434330976427
1348 -0.31097107018437 0.03316241885444281 -0.05711431918949907
1349 -0.3109715457101632 0.03316243974498526 -0.05711429145603981
1350 -0.3109719623123794 0.03316245863129283 -0.05711426209647433
1351 -0.3109723250403063 0.03316247557037601 -0.05711422975964002
1352 -0.3109726500176758 0.03316249244456032 -0.05711419255848505
1353 -0.3109729014223932 0.03316250610067069 -0.057114151471254
1354 -0.3109730835084502 0.03316251614019946 -0.05711410906373977
1355 -0.3109731932233651 0.03316252101307431 -0.05711407363792906
1356 -0.3109732218248141 0.03316251937603881 -0.05711404800588046
1357 -0.3109731960934513 0.03316251335149776 -0.05711403052062195
1358 -0.3109731256382998 0.03316250397197926 -0.05711401973931104
1359 -0.3109730341064376 0.03316249393495628 -0.05711401099874366
1360 -0.3109729226088135 0.03316248348025798 -0.0571140014071311
1361 -0.3109727997334225 0.0331624739043592 -0.05711398859281926
1362 -0.310972664255854 0.03316246504723276 -0.05711397209794029
1363 -0.3109725118731773 0.03316245639964623 -0.05711395301073147
1364 -0.3109723420292019 0.03316244741737059 -0.05711393354460002
1365 -0.3109721656556445 0.03316243925948742 -0.05711391402911829
1366 -0.3109719906077827 0.0331624324992712 -0.05711389396630455
1367 -0.3109718027803417 0.03316242509223656 -0.05711387612658795
1368 -0.3109716052044407 0.03316241679819067 -0.05711386118048152
1369 -0.3109714212515613 0.03316241003067816 -0.05711384555322786
1370 -0.3109712312626042 0.03316240280338949 -0.05711383250767109
1371 -0.3109710599297295 0.03316239701860807 -0.05711381759630141
1372 -0.3109708822801679 0.03316239062748508 -0.05711380539326912
1373 -0.3109707012425801 0.03316238351567147 -0.05711379593910354
1374 -0.310970521815556 0.03316237563230175 -0.05711379043324125
1375 -0.3109703673086607 0.03316236888250826 -0.05711378566414967
1376 -0.3109701922933644 0.03316236008248174 -0.05711378852697403
1377 -0.3109700477527373 0.03316235276133712 -0.05711379154985084
1378 -0.3109699125389851 0.03316234562467538 -0.05711379722847029
1379 -0.3109697858140315 0.03316233883775877 -0.05711380449933104
1380 -0.3109696624364967 0.0331623314858514 -0.05711381413966297
1381 -0.3109695656428334 0.03316232563713312 -0.05711382389534914
1382 -0.3109694762275781 0.03316231990051733 -0.05711383480529657
1383 -0.310969403301696 0.03316231507634889 -0.05711384582103227
1384 -0.3109693482505289 0.0331623112528659 -0.0571138563417331
1385 -0.3109693089977417 0.03316230863816236 -0.05711386499950895
1386 -0.3109692888191844 0.03316230738175058 -0.05711387206387566
1387 -0.3109692842324901 0.03316230735485495 -0.05711387740876395
1388 -0.3109692908612507 0.03316230804645554 -0.05711388167142684
1389 -0.3109693049184986 0.0331623090687477 -0.05711388524505594
1390 -0.3109693235723559 0.03316231011198357 -0.05711388888402914
1391 -0.3109693464341072 0.03316231107231971 -0.05711389314311654
1392 -0.3109693737600426 0.03316231201901887 -0.05711389811651749
1393 -0.3109694063172648 0.03316231306366053 -0.0571139035930758
1394 -0.3109694442756407 0.03316231432062341 -0.05711390906515317
1395 -0.310969487346614 0.03316231584735596 -0.05711391410546422
1396 -0.3109695344546757 0.03316231762007434 -0.05711391847261751
1397 -0.3109695841371858 0.03316231956138223 -0.05711392216622764
1398 -0.3109696351140699 0.0331623215909516 -0.057113925318373
1399 -0.31096968634189 0.03316232363415605 -0.05711392811563662
1400 -0.3109697371791564 0.03316232563984416 -0.05711393067091995
1401 -0.309604508724892 0.0319714963676164 -0.05728550343146543
1402 -0.305448299919418 0.03168636833824907 -0.05781297258977793
1403 -0.2985591474057335 0.03117497114571934 -0.05866087506636584
1404 -0.2914493248390678 0.03058745598308742 -0.05976288408695411
1405 -0.2863011598663894 0.03012747051064088 -0.06084026377857497
1406 -0.2819257988731181 0.0296968873638686 -0.06194017401691217
1407 -0.2784470250839619 0.02931454341727766 -0.06314071332501033
1408 -0.2763517820886238 0.02902045583017503 -0.06429213127039012
1409 -0.2757383130996502 0.0287959944716264 -0.06540208347384575
1410 -0.2764607629640126 0.02870615583149825 -0.06624510554539086
1411 -0.2776500194291737 0.0287364130847556 -0.06665386887366168
1412 -0.2794617112548146 0.02884550109730531 -0.06675797448672081
1413 -0.2815931648597796 0.02901311998318439 -0.06661398947869307
1414 -0.2838072410706275 0.02921762466682773 -0.06626110423194201
1415 -0.2859076873041511 0.02943574931322101 -0.06576193784550657
1416 -0.2876725344793425 0.02965068040683954 -0.06515988896078549
1417 -0.289082482105586 0.02985047830117605 -0.06450295883871637
1418 -0.2901613524090849 0.03002988545107399 -0.0638357260498166
1419 -0.2909389819827128 0.03017710763187296 -0.06322219948220918
1420 -0.2915023834876749 0.03029850936530722 -0.06268820252790853
1421 -0.2918899608587798 0.03038134096815574 -0.06229290372511549
1422 -0.2921238560930206 0.03042352986803849 -0.06205623973302257
1423 -0.2922413975405714 0.03043083881336068 -0.06197667624998193
1424 -0.2922826492663012 0.03041110179463339 -0.06203463136381008
1425 -0.2922856098458572 0.03037440188886849 -0.06219335695428542
1426 -0.2922743358444179 0.03032951103247474 -0.06241261327367755
1427 -0.2923124297465163 0.03028867738607399 -0.0626417414412735
1428 -0.2923782531034713 0.03024957905174712 -0.06286303341067954
1429 -0.2924874180118937 0.03021986540937854 -0.0630461895830559
1430 -0.2926384440469996 0.03020155658054865 -0.0631766492775539
1431 -0.2929051392220712 0.03019701133416829 -0.06323943046792518
1432 -0.2930756544030127 0.03020140688282063 -0.0632467171865483
1433 -0.2932321830019335 0.03021203971431004 -0.06321510107599196
1434 -0.2933755350138771 0.03022593459401004 -0.06315858889015553
1435 -0.2934949503879035 0.03024150157725921 -0.06309271293549014
1436 -0.2935889555678536 0.03025610298332661 -0.06303181322284837
1437 -0.2936602119669302 0.03026857313764931 -0.06298334962276517
1438 -0.293714356579634 0.03027816503248154 -0.06295198726613342
1439 -0.2937543931575565 0.03028455002019232 -0.06293804138660118
1440 -0.2937837212043838 0.03028764625577351 -0.06293908639964886
1441 -0.2938044587882514 0.03028799295225305 -0.06295006674541014
1442 -0.2938189346009026 0.03028636944510008 -0.06296535699370251
1443 -0.2938279918209867 0.03028367991831793 -0.06297978205464717
1444 -0.293836037730256 0.0302814809381199 -0.06298851952172264
1445 -0.2938423649306828 0.03027930000781495 -0.06299113956325945
1446 -0.2938433526685458 0.0302775183043269 -0.0629870681753794
1447 -0.2938369756909626 0.03027630587897658 -0.06297732560177788
1448 -0.2938227800787258 0.03027557483620346 -0.06296363751102525
1449 -0.2938010109437244 0.03027512250606709 -0.0629481956377551
1450 -0.2937728479452515 0.03027465719082867 -0.06293337380649516
1451 -0.2937396879236702 0.03027388562787041 -0.06292129151975771
1452 -0.2937035132952566 0.03027259403624143 -0.06291338867747963
1453 -0.2936663882914889 0.0302706654902345 -0.06291040775523657
1454 -0.2936298317866744 0.03026806945622295 -0.06291257191648179
1455 -0.2935951499197487 0.03026490228788242 -0.06291936067103866
1456 -0.293563330853926 0.03026136269096684 -0.06292968208288409
1457 -0.2935347164786212 0.03025765526128833 -0.06294213522263356
1458 -0.2935093618334432 0.03025403731402503 -0.06295507877933261
1459 -0.293480181868388 0.03024957646400617 -0.0629691407378058
